frame_no,status,elapsed_ms,path
244,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0244_unknown.png
245,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0245_unknown.png
246,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0246_unknown.png
247,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0247_unknown.png
248,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0248_unknown.png
249,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0249_unknown.png
250,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0250_unknown.png
251,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0251_unknown.png
252,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0252_unknown.png
253,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0253_unknown.png
254,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0254_unknown.png
255,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0255_unknown.png
256,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0256_unknown.png
257,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0257_unknown.png
258,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0258_unknown.png
259,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0259_unknown.png
260,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0260_unknown.png
261,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0261_unknown.png
262,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0262_unknown.png
263,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0263_unknown.png
264,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0264_unknown.png
265,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0265_unknown.png
266,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0266_unknown.png
267,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0267_unknown.png
268,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0268_unknown.png
269,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0269_unknown.png
270,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0270_unknown.png
271,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0271_unknown.png
272,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0272_unknown.png
273,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0273_unknown.png
274,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0274_unknown.png
275,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0275_unknown.png
276,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0276_unknown.png
277,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0277_unknown.png
278,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0278_unknown.png
279,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0279_unknown.png
280,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0280_unknown.png
281,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0281_unknown.png
282,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0282_unknown.png
283,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0283_unknown.png
284,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0284_unknown.png
285,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0285_unknown.png
286,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0286_unknown.png
287,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0287_unknown.png
288,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0288_unknown.png
289,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0289_unknown.png
290,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0290_unknown.png
291,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0291_unknown.png
292,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0292_unknown.png
293,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0293_unknown.png
294,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0294_unknown.png
295,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0295_unknown.png
296,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0296_unknown.png
297,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0297_unknown.png
298,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0298_unknown.png
299,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0299_unknown.png
300,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0300_unknown.png
301,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0301_unknown.png
302,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0302_unknown.png
303,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0303_unknown.png
304,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0304_unknown.png
305,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0305_unknown.png
306,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0306_unknown.png
307,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0307_unknown.png
308,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0308_unknown.png
309,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0309_unknown.png
310,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0310_unknown.png
311,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0311_unknown.png
312,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0312_unknown.png
313,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0313_unknown.png
314,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0314_unknown.png
315,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0315_unknown.png
316,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0316_unknown.png
317,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0317_unknown.png
318,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0318_unknown.png
319,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0319_unknown.png
320,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0320_unknown.png
321,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0321_unknown.png
322,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0322_unknown.png
323,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0323_unknown.png
324,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0324_unknown.png
325,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0325_unknown.png
326,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0326_unknown.png
327,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0327_unknown.png
328,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0328_unknown.png
329,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0329_unknown.png
330,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0330_unknown.png
331,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0331_unknown.png
332,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0332_unknown.png
333,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0333_unknown.png
334,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0334_unknown.png
335,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0335_unknown.png
336,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0336_unknown.png
337,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0337_unknown.png
338,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0338_unknown.png
339,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0339_unknown.png
340,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0340_unknown.png
341,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0341_unknown.png
342,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0342_unknown.png
343,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0343_unknown.png
344,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0344_unknown.png
345,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0345_unknown.png
346,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0346_unknown.png
347,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0347_unknown.png
348,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0348_unknown.png
349,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0349_unknown.png
350,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0350_unknown.png
351,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0351_unknown.png
352,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0352_unknown.png
353,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0353_unknown.png
354,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0354_unknown.png
355,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0355_unknown.png
356,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0356_unknown.png
357,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0357_unknown.png
358,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0358_unknown.png
359,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0359_unknown.png
360,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0360_unknown.png
361,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0361_unknown.png
362,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0362_unknown.png
363,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0363_unknown.png
364,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0364_unknown.png
365,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0365_unknown.png
366,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0366_unknown.png
367,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0367_unknown.png
368,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0368_unknown.png
369,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0369_unknown.png
370,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0370_unknown.png
371,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0371_unknown.png
372,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0372_unknown.png
373,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0373_unknown.png
374,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0374_unknown.png
375,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0375_unknown.png
376,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0376_unknown.png
377,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0377_unknown.png
378,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0378_unknown.png
379,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0379_unknown.png
380,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0380_unknown.png
381,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0381_unknown.png
382,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0382_unknown.png
383,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0383_unknown.png
384,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0384_unknown.png
385,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0385_unknown.png
386,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0386_unknown.png
387,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0387_unknown.png
388,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0388_unknown.png
389,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0389_unknown.png
390,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0390_unknown.png
391,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0391_unknown.png
392,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0392_unknown.png
393,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0393_unknown.png
394,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0394_unknown.png
395,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0395_unknown.png
396,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0396_unknown.png
397,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0397_unknown.png
398,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0398_unknown.png
399,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0399_unknown.png
400,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0400_unknown.png
401,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0401_unknown.png
402,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0402_unknown.png
403,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0403_unknown.png
404,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0404_unknown.png
405,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0405_unknown.png
406,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0406_unknown.png
407,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0407_unknown.png
408,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0408_unknown.png
409,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0409_unknown.png
410,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0410_unknown.png
411,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0411_unknown.png
412,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0412_unknown.png
413,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0413_unknown.png
414,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0414_unknown.png
415,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0415_unknown.png
416,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0416_unknown.png
417,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0417_unknown.png
418,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0418_unknown.png
419,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0419_unknown.png
420,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0420_unknown.png
421,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0421_unknown.png
422,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0422_unknown.png
423,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0423_unknown.png
424,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0424_unknown.png
425,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0425_unknown.png
426,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0426_unknown.png
427,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0427_unknown.png
428,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0428_unknown.png
429,normal,3,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0429_unknown.png
430,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0430_unknown.png
431,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0431_unknown.png
432,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0432_unknown.png
433,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0433_unknown.png
434,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0434_unknown.png
435,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0435_unknown.png
436,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0436_unknown.png
437,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0437_unknown.png
438,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0438_unknown.png
439,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0439_unknown.png
440,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0440_unknown.png
441,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0441_unknown.png
442,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0442_unknown.png
443,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0443_unknown.png
444,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0444_unknown.png
445,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0445_unknown.png
446,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0446_unknown.png
447,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0447_unknown.png
448,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0448_unknown.png
449,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0449_unknown.png
450,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0450_unknown.png
451,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0451_unknown.png
452,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0452_unknown.png
453,normal,4,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0453_unknown.png
454,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0454_unknown.png
455,normal,5,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_0455_unknown.png
